"[""875de01b-edb9-47a4-aabc-7acd97ecde43"", ""ea46e21f-889c-4960-b0eb-3cf65a093a1c"", ""bfff92eb-d35c-4df3-ae8f-01e68c3f8fc6""]"
timestamp	_id	parent_neighborhood[1]	parent_place[2]	event_type[3]	title	description	start_time	end_time	recurrence (*)[4]	recurrence_note	place_note
	d086c5e1-bc03-4fe1-a042-37cfce5dcca7	f96dfa50-d6be-4255-b882-0c9ffc3e65d4	fd2aa9d4-a1fe-4951-b8f9-972cb91c9282	Food and Drink Special	"$6 Pitchers, $10 Buckets (Lone Star - High Life) and 1/2 Price Apps"		2010-08-25T15:00:00-0500		weekly	Wednesdays
	373a744c-e02d-486c-963e-a816b18a6add	f96dfa50-d6be-4255-b882-0c9ffc3e65d4	fd2aa9d4-a1fe-4951-b8f9-972cb91c9282	Food and Drink Special	"$6 Pitchers, $10 Buckets (Lone Star - High Life) and 1/2 Price Apps"		2010-08-26T15:00:00-0500		weekly	Thursdays
	17127c9a-5bcd-4de3-a7ac-df2fec3a0c0c	f96dfa50-d6be-4255-b882-0c9ffc3e65d4	fd2aa9d4-a1fe-4951-b8f9-972cb91c9282	Food and Drink Special	"$6 Pitchers, $10 Buckets (Lone Star - High Life) and 1/2 Price Apps"		2010-08-27T15:00:00-0500		weekly	Fridays
	f9f57ab0-0068-4257-a5a5-b7cb7b0226c0	f96dfa50-d6be-4255-b882-0c9ffc3e65d4	fd2aa9d4-a1fe-4951-b8f9-972cb91c9282	Food and Drink Special	"$6 Pitchers, $10 Buckets (Lone Star - High Life) and 1/2 Price Apps"		2010-08-28T15:00:00-0500		weekly	Saturdays
	c7f021f0-54ce-418c-928b-8507870c4516	f96dfa50-d6be-4255-b882-0c9ffc3e65d4	fd2aa9d4-a1fe-4951-b8f9-972cb91c9282	Food and Drink Special	"$6 Pitchers, $10 Buckets (Lone Star - High Life) and 1/2 Price Apps"		2010-08-29T15:00:00-0500		weekly	Sundays
	9d5b0b02-f610-442d-8218-08ce90385f49	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	41c8217f-4fdd-4c4f-aa95-49673656b8cd	Drink Special	$2 Domestics $2 Lonestar & Long Islands		2010-08-23T19:00:00-0500	2010-08-24T02:00:00-0500	weekly	Mondays	Maggie Mae's
	4774bad7-81de-462f-9865-dc27e33c0b5b	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	41c8217f-4fdd-4c4f-aa95-49673656b8cd	Drink Special	$2 Domestics $2 Lonestar & Long Islands		2010-08-24T14:00:00-0500	2010-08-25T02:00:00-0500	weekly	Tuesdays
	1edb1bf9-6f40-446e-aef4-965392a99941	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	41c8217f-4fdd-4c4f-aa95-49673656b8cd	Drink Special	$2 Domestics $2 Lonestar & Long Islands		2010-08-25T14:00:00-0500	2010-08-26T02:00:00-0500	weekly	Wednesdays
	c371df29-491f-4b15-ae25-2c19047959af	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	41c8217f-4fdd-4c4f-aa95-49673656b8cd	Drink Special	$2 You Call It $2 Lonestar & Long Islands 		2010-08-26T14:00:00-0500	2010-08-27T02:00:00-0500	weekly	Thursdays
	8099c922-90b3-4aba-96da-979c59cb050e	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	41c8217f-4fdd-4c4f-aa95-49673656b8cd	Drink Special	$2 Domestics $2 Wells		2010-08-27T14:00:00-0500	2010-08-27T21:00:00-0500	weekly	Fridays
	0e9873c6-752b-4edd-a92d-805193b47e86	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	41c8217f-4fdd-4c4f-aa95-49673656b8cd	Drink Special	$2 Domestics $2 Wells		2010-08-28T14:00:00-0500	2010-08-28T21:00:00-0500	weekly	Saturdays
	165e2f15-6be0-4291-b652-16d11f92dbe4	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	41c8217f-4fdd-4c4f-aa95-49673656b8cd	Drink Special	$2 Domestics $2 Lonestar & Long Islands		2010-08-29T19:00:00-0500	2010-08-30T02:00:00-0500	weekly	Sundays
	680781b3-4403-4872-ab32-9c6a2dcab7ac	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	8529e14f-ec18-4a39-96bb-7525c7532215	Drink Special	"$2 wells, $2 Domestics, $4 Everything Else"		2010-08-24T22:00:00-0500	2010-08-25T02:00:00-0500	weekly	Tuesdays	Firehouse Lounge
	1ca3e28f-0f45-4bf4-b58d-756424ff99ef	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	8529e14f-ec18-4a39-96bb-7525c7532215	Drink Special	$2 Wells		2010-08-25T22:00:00-0500	2010-08-26T02:00:00-0500	weekly	Wednesdays
	95fdd576-c45f-4030-aee2-afc8add8c13a	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	8529e14f-ec18-4a39-96bb-7525c7532215	Drink Special	"25 cent wells, $2 specialty shots, $4 patron"		2010-08-26T22:00:00-0500	2010-08-27T02:00:00-0500	weekly	Thursdays
	381ddc28-27d7-4797-93dc-cace8a4781ff	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	8529e14f-ec18-4a39-96bb-7525c7532215	Drink Special	"$1 wells, $2 Bud lt. $3 Yeah Babys"		2010-08-27T22:00:00-0500	2010-08-28T02:00:00-0500	weekly	Fridays
	2a58a6d4-e10b-404f-919c-a19906fbea7e	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	8529e14f-ec18-4a39-96bb-7525c7532215	Drink Special	"$1 wells, $2 Bud lt. $3 Yeah Babys"		2010-08-28T22:00:00-0500	2010-08-29T02:00:00-0500	weekly	Saturdays
	0a34f483-690a-4de8-8244-9be97c7faaff	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	88c7fdd2-74cc-4f93-bd0c-986f30e8badb	Drink Special	$2 Flavored Shots	$2 Flavored Vodka Bombs and Flavored Kazis	2010-08-23T19:00:00-0500	2010-08-24T02:00:00-0500	weekly	Mondays	Friends
